2023-08-11 15:04:52.689 [info] Added views:workbench.panel.markers.view in workbench.panel.markers
2023-08-11 15:44:34.568 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView,workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:44:39.957 [info] Removed views:workbench.debug.loadedScriptsView,workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-11 15:44:39.960 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-11 15:44:39.961 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-11 15:44:39.969 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView,workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:44:39.981 [info] Removed views:workbench.debug.loadedScriptsView,workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-11 15:44:39.985 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-11 15:44:50.801 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-11 15:44:50.812 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView,workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:44:52.083 [info] Removed views:workbench.debug.loadedScriptsView,workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-11 15:44:52.087 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-11 15:44:52.088 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-11 15:44:52.097 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView,workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:44:52.113 [info] Removed views:workbench.debug.loadedScriptsView,workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-11 15:44:52.117 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-11 15:44:57.468 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-11 15:44:57.476 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-08-11 15:45:37.889 [info] Added views:workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:45:41.670 [info] Removed views:workbench.debug.loadedScriptsView from workbench.view.debug
2023-08-11 15:49:02.837 [info] Added views:workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:49:03.296 [info] Removed views:workbench.debug.loadedScriptsView from workbench.view.debug
2023-08-11 15:49:13.713 [info] Added views:workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:51:08.273 [info] Removed views:workbench.debug.loadedScriptsView from workbench.view.debug
2023-08-11 15:51:09.885 [info] Added views:workbench.debug.loadedScriptsView in workbench.view.debug
2023-08-11 15:51:10.141 [info] Removed views:workbench.debug.loadedScriptsView from workbench.view.debug
